category,instance_path
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_493
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_4305
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_9264
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_4103
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_64
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_619
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_1820
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_159
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_1131
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_1807
IfcCurtainWall,H:\BIMCompNet\Museum\IfcCurtainWall\7_IfcCurtainWall_39
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_1041
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_6955
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_4262
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_149036
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_824
IfcPipeFitting,H:\BIMCompNet\Hotels\IfcPipeFitting\3_IfcPipeFitting_130
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_746
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_72
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_8286
IfcPipeSegment,H:\BIMCompNet\FactoryBuilding\IfcPipeSegment\1_IfcPipeSegment_5195
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_13088
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_7291
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_98
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1190
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_18226
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_8749
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_533
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1657
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_157
IfcCableCarrierSegment,H:\BIMCompNet\School\IfcCableCarrierSegment\11_IfcCableCarrierSegment_1648
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2990
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_12378
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_2263
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_391
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_353
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_6811
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_723
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_10262
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_7851
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_273
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_611
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_2448
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_4551
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_101
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_1155
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10229
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_4503
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6466
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1251
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_2566
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_765
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_493
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_481
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_7102
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_2084
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_5344
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_24165
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1596
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_3839
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_4639
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_2442
IfcPipeFitting,H:\BIMCompNet\FactoryBuilding\IfcPipeFitting\1_IfcPipeFitting_82
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_3
IfcPipeSegment,H:\BIMCompNet\Metro\IfcPipeSegment\6_IfcPipeSegment_6954
IfcPipeSegment,H:\BIMCompNet\Theater\IfcPipeSegment\12_IfcPipeSegment_46
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1067
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_8066
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_19398
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_2661
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_4277
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5732
IfcRailing,H:\BIMCompNet\Villa\IfcRailing\13_IfcRailing_116
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_611
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_1645
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_9956
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_691
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_13236
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_1292
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_10072
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_376
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_2938
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_104
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_176
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_36242
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_5565
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_3443
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_6550
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_287
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_2358
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_57167
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_7560
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_1141
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_444
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_510
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_731
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_4917
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_1893
IfcCurtainWall,H:\BIMCompNet\PublicBuilding\IfcCurtainWall\9_IfcCurtainWall_122
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_19222
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2249
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_2314
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4240
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_4296
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_919
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_2242
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_91
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_5434
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_506
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1128
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_941
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_1352
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7786
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_12026
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_1535
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_21
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_6034
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_6041
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_8139
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7027
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_2122
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_3530
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1466
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_3231
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_2843
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_398
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_3976
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_4903
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_22274
IfcColumn,H:\BIMCompNet\FactoryBuilding\IfcColumn\1_IfcColumn_459
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_1625
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_3
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_13077
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7297
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_14220
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_116
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_258
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_40864
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_204
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_77
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_6293
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_497
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_11254
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_6966
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_18446
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_7661
IfcColumn,H:\BIMCompNet\FactoryBuilding\IfcColumn\1_IfcColumn_275
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_1034
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_1781
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_764
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_434
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1242
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_16832
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_1220
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_3115
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_1590
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_16755
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_380
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7688
IfcStairFlight,H:\BIMCompNet\PublicBuilding\IfcStairFlight\9_IfcStairFlight_3
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_481
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1404
IfcCableCarrierSegment,H:\BIMCompNet\Theater\IfcCableCarrierSegment\12_IfcCableCarrierSegment_87
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_5969
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1227
IfcSlab,H:\BIMCompNet\Metro\IfcSlab\6_IfcSlab_143
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_278
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_12491
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_2137
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4693
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_284
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_640
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_14493
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_456
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1021
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_916
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_10402
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_425
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_431
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_63
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_2922
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_11428
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_8568
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_1502
IfcPipeSegment,H:\BIMCompNet\Theater\IfcPipeSegment\12_IfcPipeSegment_14064
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_6475
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_41332
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7978
IfcWall,H:\BIMCompNet\EquipmentRoom\IfcWall\0_IfcWall_862
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_441
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_68
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_6089
IfcBeam,H:\BIMCompNet\Villa\IfcBeam\13_IfcBeam_102
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_1067
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_5318
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_3397
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1709
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_55
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_579
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_456
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_75
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_7866
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_204
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_5229
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_3336
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_314
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_4181
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_11527
IfcRailing,H:\BIMCompNet\Hotels\IfcRailing\3_IfcRailing_18
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_8012
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_19798
IfcCurtainWall,H:\BIMCompNet\PublicBuilding\IfcCurtainWall\9_IfcCurtainWall_133
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_3843
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_756
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_796
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_25602
IfcCableCarrierSegment,H:\BIMCompNet\Theater\IfcCableCarrierSegment\12_IfcCableCarrierSegment_925
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_79
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_825
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_495
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_216
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_3297
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_2004
IfcPipeSegment,H:\BIMCompNet\Metro\IfcPipeSegment\6_IfcPipeSegment_14665
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_18707
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7808
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2342
IfcDuctSegment,H:\BIMCompNet\Hotels\IfcDuctSegment\3_IfcDuctSegment_1478
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_4677
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_599
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_3897
IfcPipeFitting,H:\BIMCompNet\PublicBuilding\IfcPipeFitting\9_IfcPipeFitting_69
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_1645
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_2094
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_810
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_97
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_1909
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_35921
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1651
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_19775
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1143
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_26545
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_1757
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_538
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_499
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_1967
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_1168
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_3831
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_734
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_5718
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_306
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_8844
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_9767
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_15153
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1563
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_4833
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_79
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_954
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_72763
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_296
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_6703
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_9553
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_12900
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_9141
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_27
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_208
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_979
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_185
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1167
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_1620
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_1703
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_637
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_47
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_5521
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_3052
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_853
IfcStairFlight,H:\BIMCompNet\PublicBuilding\IfcStairFlight\9_IfcStairFlight_233
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1817
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_2590
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_550
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_246
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_119
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_2420
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_6738
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_12185
