category,instance_path
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_238
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_38
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_0
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1636
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_80
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_38
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_107
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_34
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6515
IfcSanitaryTerminal,H:\BIMCompNet\Villa\IfcSanitaryTerminal\13_IfcSanitaryTerminal_17
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_4006
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_1675
IfcSlab,H:\BIMCompNet\Metro\IfcSlab\6_IfcSlab_1279
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_21
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_687
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_72
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_3478
IfcSanitaryTerminal,H:\BIMCompNet\FactoryBuilding\IfcSanitaryTerminal\1_IfcSanitaryTerminal_3
IfcElementComponent,H:\BIMCompNet\Hospital\IfcMechanicalFastener\2_IfcMechanicalFastener_1
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_28
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_317
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_1191
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_6161
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_619
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_5
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5967
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_3899
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_7
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_2131
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_159
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_12070
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_3608
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_5524
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_50
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_42
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1252
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1227
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_1647
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_8822
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1473
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_240
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_67
IfcDoor,H:\BIMCompNet\Museum\IfcDoor\7_IfcDoor_35
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_5747
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_11571
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_106
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_638
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_1480
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_10
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_45530
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_558
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_223
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1162
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_0
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_676
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_67
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_709
IfcCableCarrierSegment,H:\BIMCompNet\School\IfcCableCarrierSegment\11_IfcCableCarrierSegment_2260
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_168
IfcStair,H:\BIMCompNet\Metro\IfcStair\6_IfcStair_94
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_12750
IfcCableCarrierFitting,H:\BIMCompNet\School\IfcCableCarrierFitting\11_IfcCableCarrierFitting_110
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_1093
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_39
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_2942
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_143
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_8630
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_475
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_3
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_136
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_155
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_94
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_24
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_9859
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_167
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_16
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_7253
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_440
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_130
IfcSanitaryTerminal,H:\BIMCompNet\Hospital\IfcSanitaryTerminal\2_IfcSanitaryTerminal_42
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_849
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_252
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_92
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_127
IfcStair,H:\BIMCompNet\ResidentialBuilding\IfcStair\10_IfcStair_37
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_3018
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_1493
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_102
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_265
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_59
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6124
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_13412
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_8601
IfcRailing,H:\BIMCompNet\Metro\IfcRailing\6_IfcRailing_237
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_180
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_398
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_2049
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_674
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_5784
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_150
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_3915
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_699
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_18
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_161
IfcDoor,H:\BIMCompNet\FactoryBuilding\IfcDoor\1_IfcDoor_61
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_114
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_808
IfcBeam,H:\BIMCompNet\Villa\IfcBeam\13_IfcBeam_1625
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_112
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_27251
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1290
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1006
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_1021
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_45
IfcMember,H:\BIMCompNet\Metro\IfcMember\6_IfcMember_71
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_571
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_750
IfcCurtainWall,H:\BIMCompNet\Museum\IfcCurtainWall\7_IfcCurtainWall_28
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_264
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_39
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_352
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_9618
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_32
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_765
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_2662
IfcEnergyConversionDevice,H:\BIMCompNet\Hotels\IfcCoil\3_IfcCoil_9
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_194
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_598
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_572
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_144
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_153
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_291
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_268
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_10
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_1181
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_15414
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_24
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_19
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_877
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_759
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_11
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_52
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_38
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_168
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_180
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1153
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_116
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_268
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_94
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_402
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_988
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_163
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_10029
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_231
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_295
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_6636
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_3433
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_653
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_3
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_3661
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_44
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_220
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_10045
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_6047
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_595
IfcFlowController,H:\BIMCompNet\Metro\IfcSwitchingDevice\6_IfcSwitchingDevice_10
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_61
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_40
IfcWall,H:\BIMCompNet\FactoryBuilding\IfcWall\1_IfcWall_107
IfcRamp,H:\BIMCompNet\FactoryBuilding\IfcRamp\1_IfcRamp_4
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1118
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_442
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_3178
IfcSanitaryTerminal,H:\BIMCompNet\PublicBuilding\IfcSanitaryTerminal\9_IfcSanitaryTerminal_61
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_2795
IfcFlowController,H:\BIMCompNet\Theater\IfcFlowMeter\12_IfcFlowMeter_2
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_107
IfcDuctFitting,H:\BIMCompNet\Theater\IfcDuctFitting\12_IfcDuctFitting_748
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_257
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_36
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_672
IfcStair,H:\BIMCompNet\PublicBuilding\IfcStair\9_IfcStair_84
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_97
IfcDuctSegment,H:\BIMCompNet\FactoryBuilding\IfcDuctSegment\1_IfcDuctSegment_275
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_8772
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_543
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_258
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_54
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4398
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_142017
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_372
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_1813
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_125
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_159
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_86
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_24
IfcColumn,H:\BIMCompNet\Villa\IfcColumn\13_IfcColumn_26
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_28020
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_7619
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_131
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_403
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_73
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_56
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_35
IfcRamp,H:\BIMCompNet\Malls\IfcRamp\5_IfcRamp_8
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_3253
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_547
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10176
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_243
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_188
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_5330
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_251
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_68
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_98
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_6
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_4713
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_69
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1072
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_8368
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_384
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_42351
IfcSanitaryTerminal,H:\BIMCompNet\Villa\IfcSanitaryTerminal\13_IfcSanitaryTerminal_15
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4390
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_869
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_118
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_2215
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_331
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6593
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_12482
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_12321
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1638
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_16146
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_10057
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_804
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_2666
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_34
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_36405
IfcDuctFitting,H:\BIMCompNet\Theater\IfcDuctFitting\12_IfcDuctFitting_236
IfcEnergyConversionDevice,H:\BIMCompNet\OfficeBuilding\IfcCoil\8_IfcCoil_9
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_7658
IfcPipeFitting,H:\BIMCompNet\PublicBuilding\IfcPipeFitting\9_IfcPipeFitting_156
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_13
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_9111
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_89
IfcElementComponent,H:\BIMCompNet\PublicBuilding\IfcMechanicalFastener\9_IfcMechanicalFastener_0
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_1055
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_85
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_55
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_4972
IfcWindow,H:\BIMCompNet\Metro\IfcWindow\6_IfcWindow_22
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_2612
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_520
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_286
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_7925
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_178
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_50954
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_42
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_166
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_23
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_167
IfcCableCarrierSegment,H:\BIMCompNet\Theater\IfcCableCarrierSegment\12_IfcCableCarrierSegment_1228
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_28
IfcWall,H:\BIMCompNet\Layout\IfcWall\4_IfcWall_3962
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_177
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_125
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1371
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_1719
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_78
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_367
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_207
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_778
IfcCovering,H:\BIMCompNet\School\IfcCovering\11_IfcCovering_236
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_77
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_40
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4536
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_99
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_309
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_22
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_5
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_4524
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1240
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_6609
IfcSlab,H:\BIMCompNet\Villa\IfcSlab\13_IfcSlab_1074
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_6
IfcEnergyConversionDevice,H:\BIMCompNet\Metro\IfcEnergyConversionDevice\6_IfcEnergyConversionDevice_46
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_6428
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7814
IfcValve,H:\BIMCompNet\Theater\IfcValve\12_IfcValve_39
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_53
IfcCableCarrierSegment,H:\BIMCompNet\School\IfcCableCarrierSegment\11_IfcCableCarrierSegment_1268
IfcSanitaryTerminal,H:\BIMCompNet\EquipmentRoom\IfcSanitaryTerminal\0_IfcSanitaryTerminal_7
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_379
