category,instance_path
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_5
IfcFireSuppressionTerminal,H:\BIMCompNet\FactoryBuilding\IfcFireSuppressionTerminal\1_IfcFireSuppressionTerminal_1
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_104
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_34
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_38
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_151
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_42
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_14493
IfcLightFixture,H:\BIMCompNet\ResidentialBuilding\IfcLightFixture\10_IfcLightFixture_38
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_10
IfcStair,H:\BIMCompNet\PublicBuilding\IfcStair\9_IfcStair_88
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_193
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_45
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_78
IfcRampFlight,H:\BIMCompNet\Villa\IfcRampFlight\13_IfcRampFlight_5
IfcRoof,H:\BIMCompNet\Malls\IfcRoof\5_IfcRoof_0
IfcFireSuppressionTerminal,H:\BIMCompNet\PublicBuilding\IfcFireSuppressionTerminal\9_IfcFireSuppressionTerminal_5
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_70
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_144
IfcRampFlight,H:\BIMCompNet\FactoryBuilding\IfcRampFlight\1_IfcRampFlight_8
IfcLightFixture,H:\BIMCompNet\PublicBuilding\IfcLightFixture\9_IfcLightFixture_0
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_2
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1142
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_127
IfcLightFixture,H:\BIMCompNet\Villa\IfcLightFixture\13_IfcLightFixture_2
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_369
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_47
IfcSanitaryTerminal,H:\BIMCompNet\Metro\IfcSanitaryTerminal\6_IfcSanitaryTerminal_57
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_52
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_543
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_137
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_21485
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4262
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_81
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_434
IfcFilter,H:\BIMCompNet\Hospital\IfcFilter\2_IfcFilter_9
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_21
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_409
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_0
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_142
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1645
IfcFurnishingElement,H:\BIMCompNet\Hotels\IfcFurniture\3_IfcFurniture_5
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_5995
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_10
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_48
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_33
IfcFlowTreatmentDevice,H:\BIMCompNet\PublicBuilding\IfcFlowTreatmentDevice\9_IfcFlowTreatmentDevice_2
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_3725
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_203
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_253
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_169
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_489
IfcRamp,H:\BIMCompNet\ResidentialBuilding\IfcRamp\10_IfcRamp_6
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_107
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_68
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_29
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcFlowInstrument\6_IfcFlowInstrument_5
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1247
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_18
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_318
IfcElementComponent,H:\BIMCompNet\Hospital\IfcMechanicalFastener\2_IfcMechanicalFastener_52
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_110
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_6808
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_180
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_44
IfcDistributionControlElement,H:\BIMCompNet\Theater\IfcDistributionControlElement\12_IfcDistributionControlElement_2
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_155
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_42950
IfcEnergyConversionDevice,H:\BIMCompNet\EquipmentRoom\IfcBoiler\0_IfcBoiler_0
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_53
IfcFlowMovingDevice,H:\BIMCompNet\ResidentialBuilding\IfcPump\10_IfcPump_0
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_153
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_166
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_439
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_458
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2526
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_22
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_806
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_803
IfcRampFlight,H:\BIMCompNet\Metro\IfcRampFlight\6_IfcRampFlight_0
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_77
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_52
IfcFurnishingElement,H:\BIMCompNet\OfficeBuilding\IfcFurniture\8_IfcFurniture_9
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_74
IfcRampFlight,H:\BIMCompNet\OfficeBuilding\IfcRampFlight\8_IfcRampFlight_2
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_764
IfcAirTerminal,H:\BIMCompNet\Hotels\IfcAirTerminal\3_IfcAirTerminal_5
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_113
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_0
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3215
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_113
IfcPile,H:\BIMCompNet\Metro\IfcPile\6_IfcPile_8
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_32
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_164
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_38
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11797
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcSensor\6_IfcSensor_11
IfcSlab,H:\BIMCompNet\Theater\IfcSlab\12_IfcSlab_399
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1666
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_164
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_296
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_40
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_308
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_237
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_6
IfcRoof,H:\BIMCompNet\Museum\IfcRoof\7_IfcRoof_32
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_11158
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_59
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_34
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_132
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_5
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1495
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1640
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_874
IfcColumn,H:\BIMCompNet\ResidentialBuilding\IfcColumn\10_IfcColumn_67
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_20
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_257
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_6
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_343
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_169
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_749
IfcElementComponent,H:\BIMCompNet\Hotels\IfcDiscreteAccessory\3_IfcDiscreteAccessory_0
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_18
IfcFlowMovingDevice,H:\BIMCompNet\School\IfcFlowMovingDevice\11_IfcFlowMovingDevice_31
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1525
IfcPipeSegment,H:\BIMCompNet\Metro\IfcPipeSegment\6_IfcPipeSegment_6661
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcDistributionControlElement\6_IfcDistributionControlElement_0
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_562
IfcFlowStorageDevice,H:\BIMCompNet\Hospital\IfcTank\2_IfcTank_0
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_324
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_7318
IfcElementComponent,H:\BIMCompNet\Hospital\IfcMechanicalFastener\2_IfcMechanicalFastener_47
IfcLightFixture,H:\BIMCompNet\EquipmentRoom\IfcLightFixture\0_IfcLightFixture_50
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_28
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_33
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_701
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_6668
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_444
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1902
IfcDistributionControlElement,H:\BIMCompNet\Hotels\IfcSensor\3_IfcSensor_0
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_79
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_23
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_50
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcFlowTreatmentDevice\6_IfcFlowTreatmentDevice_7
IfcLightFixture,H:\BIMCompNet\PublicBuilding\IfcLightFixture\9_IfcLightFixture_1
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_130
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_14
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_153
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_7617
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_32061
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_1294
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_410
IfcFooting,H:\BIMCompNet\Metro\IfcFooting\6_IfcFooting_37
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_455
IfcFireSuppressionTerminal,H:\BIMCompNet\OfficeBuilding\IfcFireSuppressionTerminal\8_IfcFireSuppressionTerminal_10
IfcFilter,H:\BIMCompNet\Malls\IfcFilter\5_IfcFilter_22
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_31
IfcFlowController,H:\BIMCompNet\Hotels\IfcSwitchingDevice\3_IfcSwitchingDevice_1
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_238
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_37703
IfcLightFixture,H:\BIMCompNet\OfficeBuilding\IfcLightFixture\8_IfcLightFixture_11
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_4248
IfcPlate,H:\BIMCompNet\Museum\IfcPlate\7_IfcPlate_10
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_3521
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_15
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_650
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_9300
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_71
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_109
IfcFireSuppressionTerminal,H:\BIMCompNet\Hospital\IfcFireSuppressionTerminal\2_IfcFireSuppressionTerminal_40
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_21
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_46
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_392
IfcCableCarrierSegment,H:\BIMCompNet\Theater\IfcCableCarrierSegment\12_IfcCableCarrierSegment_174
IfcFilter,H:\BIMCompNet\Metro\IfcFilter\6_IfcFilter_7
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcFlowTreatmentDevice\6_IfcFlowTreatmentDevice_13
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_243
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_330
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_39
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_1
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_233
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_33
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_810
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_764
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_275
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_1
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_101
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_37993
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_8093
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_40
IfcBuildingElementProxy,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementProxy\8_IfcBuildingElementProxy_12
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_66
IfcPile,H:\BIMCompNet\ResidentialBuilding\IfcPile\10_IfcPile_23
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_195
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_36
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_1925
IfcRailing,H:\BIMCompNet\FactoryBuilding\IfcRailing\1_IfcRailing_222
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_134
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_613
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_230
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_45
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_112
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_6755
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_95
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_85
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_155
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_249
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_79
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_155
IfcDuctSegment,H:\BIMCompNet\Theater\IfcDuctSegment\12_IfcDuctSegment_4164
IfcBuildingElementProxy,H:\BIMCompNet\Metro\IfcBuildingElementProxy\6_IfcBuildingElementProxy_10
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_165
IfcFlowTreatmentDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowTreatmentDevice\0_IfcFlowTreatmentDevice_14
IfcFlowStorageDevice,H:\BIMCompNet\School\IfcFlowStorageDevice\11_IfcFlowStorageDevice_12
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_20476
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_840
IfcRamp,H:\BIMCompNet\FactoryBuilding\IfcRamp\1_IfcRamp_3
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_53
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_368
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_666
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_268
IfcRoof,H:\BIMCompNet\OfficeBuilding\IfcRoof\8_IfcRoof_2
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_186
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_11730
IfcPipeFitting,H:\BIMCompNet\School\IfcPipeFitting\11_IfcPipeFitting_919
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_3234
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_0
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_17626
IfcLightFixture,H:\BIMCompNet\ResidentialBuilding\IfcLightFixture\10_IfcLightFixture_11
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_494
IfcFurnishingElement,H:\BIMCompNet\OfficeBuilding\IfcFurniture\8_IfcFurniture_31
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_5284
IfcFlowStorageDevice,H:\BIMCompNet\School\IfcFlowStorageDevice\11_IfcFlowStorageDevice_13
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_11
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_72
IfcFurnishingElement,H:\BIMCompNet\ResidentialBuilding\IfcFurniture\10_IfcFurniture_5
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_79
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_362
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_857
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_162
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_2511
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcFlowInstrument\6_IfcFlowInstrument_21
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_105
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_427
IfcBuildingElementProxy,H:\BIMCompNet\PublicBuilding\IfcBuildingElementProxy\9_IfcBuildingElementProxy_19
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_65
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_108
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_25273
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_20
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7113
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_258
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_507
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_61
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_473
IfcLightFixture,H:\BIMCompNet\ResidentialBuilding\IfcLightFixture\10_IfcLightFixture_26
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_41
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_93
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_67
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_81
IfcCovering,H:\BIMCompNet\Villa\IfcCovering\13_IfcCovering_75
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_154
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_5183
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_183
IfcFlowStorageDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowStorageDevice\10_IfcFlowStorageDevice_2
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_169
IfcFurnishingElement,H:\BIMCompNet\Metro\IfcFurniture\6_IfcFurniture_1
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_2069
IfcStairFlight,H:\BIMCompNet\Villa\IfcStairFlight\13_IfcStairFlight_97
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcFlowInstrument\6_IfcFlowInstrument_37
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_53
IfcFlowController,H:\BIMCompNet\FactoryBuilding\IfcFlowController\1_IfcFlowController_9
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_88
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1499
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_2064
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_35
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_651
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_264
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_372
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_249
IfcLightFixture,H:\BIMCompNet\Hotels\IfcLightFixture\3_IfcLightFixture_4
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_200
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_1959
IfcCableCarrierFitting,H:\BIMCompNet\School\IfcCableCarrierFitting\11_IfcCableCarrierFitting_281
