category,instance_path
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1687
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_2888
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_23962
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_357
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_9623
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_1486
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_266
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_231
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_15965
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1001
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_78
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_115
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_308
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_266
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_239
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_6446
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_246
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5239
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_261
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_7
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_84
IfcStair,H:\BIMCompNet\ResidentialBuilding\IfcStair\10_IfcStair_31
IfcWindow,H:\BIMCompNet\Hotels\IfcWindow\3_IfcWindow_15
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcPump\2_IfcPump_8
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_48
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_1549
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_160
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_180
IfcCableCarrierSegment,H:\BIMCompNet\School\IfcCableCarrierSegment\11_IfcCableCarrierSegment_526
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_10920
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_11235
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_854
IfcBeam,H:\BIMCompNet\EquipmentRoom\IfcBeam\0_IfcBeam_682
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_7588
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_3006
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_2988
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_224
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_3503
IfcMember,H:\BIMCompNet\Metro\IfcMember\6_IfcMember_169
IfcColumn,H:\BIMCompNet\ResidentialBuilding\IfcColumn\10_IfcColumn_429
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_3103
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_376
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_7938
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1528
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_491
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_24482
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_64
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_6040
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_38
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_35
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_7564
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_400
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_31338
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1245
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_252
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_7771
IfcCableCarrierSegment,H:\BIMCompNet\FactoryBuilding\IfcCableCarrierSegment\1_IfcCableCarrierSegment_291
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_3830
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_88
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_326
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_199
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_954
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_2858
IfcBeam,H:\BIMCompNet\ResidentialBuilding\IfcBeam\10_IfcBeam_2535
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_15251
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_98
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_123
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_91
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_9
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_127
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1480
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_71
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_85
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_160
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_123
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_615
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_31
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_738
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_65
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_14
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_137
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_71
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_523
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_125
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_185
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_459
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_335
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_17809
IfcBeam,H:\BIMCompNet\Hotels\IfcBeam\3_IfcBeam_2109
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_2850
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1335
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_2860
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_5533
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_204
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_320
IfcDamper,H:\BIMCompNet\Theater\IfcDamper\12_IfcDamper_99
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_46277
IfcFlowMovingDevice,H:\BIMCompNet\FactoryBuilding\IfcPump\1_IfcPump_24
IfcRailing,H:\BIMCompNet\Malls\IfcRailing\5_IfcRailing_54
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_13223
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_235
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_37
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_572
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_174
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_4629
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_46
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_18688
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1229
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_140
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1124
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_268
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_67
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_1350
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_427
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_632
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_65817
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3749
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_313
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1223
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_344
IfcMember,H:\BIMCompNet\School\IfcMember\11_IfcMember_145
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_40351
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_2640
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_68
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_28
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_3
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_136
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1759
IfcStair,H:\BIMCompNet\FactoryBuilding\IfcStair\1_IfcStair_76
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_13272
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_896
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_1748
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_206
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_361
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_15
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_275
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_340
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_40
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_386
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_55
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_131
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_4264
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_4833
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_878
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_86
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_24835
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_276
IfcElementComponent,H:\BIMCompNet\Villa\IfcDiscreteAccessory\13_IfcDiscreteAccessory_1
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_42759
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_4662
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_839
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_1710
IfcCableCarrierFitting,H:\BIMCompNet\Hotels\IfcCableCarrierFitting\3_IfcCableCarrierFitting_347
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_2350
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7514
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_2081
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_2319
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1479
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_269
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_137
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_146
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_6682
IfcColumn,H:\BIMCompNet\FactoryBuilding\IfcColumn\1_IfcColumn_466
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1329
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_37820
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_9682
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_599
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_133
IfcMember,H:\BIMCompNet\Hospital\IfcMember\2_IfcMember_30
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_282
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_144
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1350
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_444
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_21485
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_5931
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_3818
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_273
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_957
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_103
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_133
IfcStairFlight,H:\BIMCompNet\Metro\IfcStairFlight\6_IfcStairFlight_97
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_13571
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_15386
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_3534
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1515
IfcWall,H:\BIMCompNet\Layout\IfcWall\4_IfcWall_1057
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_465
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_59
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_13111
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_6949
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_9576
IfcFlowMovingDevice,H:\BIMCompNet\Malls\IfcFlowMovingDevice\5_IfcFlowMovingDevice_1
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_6992
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_182
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_16
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_3647
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_4287
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_335
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_272
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_2571
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_1506
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_2837
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_1368
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_809
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_2380
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_8492
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_83
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcPump\8_IfcPump_8
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_94
IfcFlowMovingDevice,H:\BIMCompNet\Hospital\IfcFlowMovingDevice\2_IfcFlowMovingDevice_134
IfcWindow,H:\BIMCompNet\FactoryBuilding\IfcWindow\1_IfcWindow_53
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_3455
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_1
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_128
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_285
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_332
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_11123
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_3169
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_9469
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_1542
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_16451
IfcStair,H:\BIMCompNet\EquipmentRoom\IfcStair\0_IfcStair_24
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_123
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_702
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_9947
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_12428
IfcMember,H:\BIMCompNet\FactoryBuilding\IfcMember\1_IfcMember_19
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_26
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_5814
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_93
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_139400
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1025
IfcElementComponent,H:\BIMCompNet\OfficeBuilding\IfcDiscreteAccessory\8_IfcDiscreteAccessory_7
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_553
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_87
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_106
IfcDoor,H:\BIMCompNet\EquipmentRoom\IfcDoor\0_IfcDoor_103
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_92
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_3342
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_7891
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_221
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_22
IfcCableCarrierFitting,H:\BIMCompNet\Theater\IfcCableCarrierFitting\12_IfcCableCarrierFitting_75
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_165
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_25297
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_63
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_18018
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_1063
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_1311
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_164
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_4972
IfcValve,H:\BIMCompNet\Theater\IfcValve\12_IfcValve_8
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_87
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3561
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_9
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_3137
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_462
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1128
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_2995
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_170
IfcValve,H:\BIMCompNet\Theater\IfcValve\12_IfcValve_47
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_378
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_698
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_4
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_3045
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_290
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_43
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_288
IfcWindow,H:\BIMCompNet\ResidentialBuilding\IfcWindow\10_IfcWindow_118
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_9224
IfcValve,H:\BIMCompNet\School\IfcValve\11_IfcValve_5
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_26829
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_27
IfcWindow,H:\BIMCompNet\Metro\IfcWindow\6_IfcWindow_24
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_4016
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_669
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_96
IfcStair,H:\BIMCompNet\ResidentialBuilding\IfcStair\10_IfcStair_1
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_624
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_14144
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_213
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_20051
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_9314
IfcWall,H:\BIMCompNet\Villa\IfcWall\13_IfcWall_822
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7340
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_40
IfcStair,H:\BIMCompNet\Hotels\IfcStair\3_IfcStair_149
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_47
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_10695
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_3722
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_11192
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1136
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_222
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_27739
IfcSlab,H:\BIMCompNet\Villa\IfcSlab\13_IfcSlab_40
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_978
IfcWall,H:\BIMCompNet\EquipmentRoom\IfcWall\0_IfcWall_789
